seg_id,u,v,key,street,highway,length_m,lat,lon,light,encl_frontage,encl_height,poi_density,poi_night_density,transit_night_400m,vis_sidewalk,vis_vegetation,vis_sky,vis_building,vis_pole,has_visual,car_free,traffic_class,maxspeed_mph,lanes,traffic_exposure,sidewalk_present,crossing_near,day_safety,comfort_night,geometry_wkt
3373,8223397353,11170194840,0,nan,footway,27.1,43.6163,-116.1955,0.053,1.0,7.9903,7,3,3,0.0184,0.3796,0.1418,0.0253,0.003,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.3542,"LINESTRING (-116.195397 43.616189, -116.195673 43.616328)"
3374,8223397355,11170194623,0,nan,footway,34.0,43.6165,-116.1961,0.0,1.0,0.0,8,3,3,0.0246,0.3223,0.1623,0.033,0.0024,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.0947,"LINESTRING (-116.196235 43.616613, -116.195889 43.616437)"
3375,8223397356,11170194621,0,nan,footway,28.0,43.617,-116.1967,0.3401,0.0,0.0,6,1,3,0.0214,0.281,0.1852,0.045,0.0119,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.4706,"LINESTRING (-116.196648 43.617128, -116.196847 43.616922)"
3376,8223397357,8223397358,0,nan,footway,94.3,43.6173,-116.1975,0.2108,0.0,0.0,6,0,1,0.0454,0.333,0.0572,0.1327,0.0097,True,1.0,0.0,25.0,2.0,0.0,1.0,15.0,0.92,0.2123,"LINESTRING (-116.198028 43.617521, -116.197068 43.617035)"
3377,8223397357,8987039945,0,nan,footway,33.0,43.6172,-116.197,0.2066,1.0,12.1048,3,1,1,0.0151,0.2391,0.0565,0.2043,0.0015,True,1.0,0.0,25.0,2.0,0.0,1.0,9.0,0.92,0.2944,"LINESTRING (-116.196834 43.617278, -116.197068 43.617035)"
3378,8223397358,8987039937,0,nan,footway,32.8,43.6176,-116.1979,0.14,1.0,12.1048,5,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,0.2983,"LINESTRING (-116.197794 43.617763, -116.198028 43.617521)"
3379,8223397359,8223397360,0,nan,footway,30.9,43.6155,-116.193,0.0057,0.0,0.0,27,0,5,0.0042,0.228,0.2622,0.0396,0.0138,True,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.2479,"LINESTRING (-116.193114 43.615349, -116.192892 43.615576)"
3380,8223397360,8223397361,0,nan,footway,28.6,43.6152,-116.1932,0.107,0.0,0.0,24,0,5,0.006,0.215,0.2269,0.0608,0.0116,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.2954,"LINESTRING (-116.193318 43.615139, -116.193114 43.615349)"
3381,8223397386,8235235611,0,nan,footway,82.1,43.6134,-116.1935,0.1991,1.0,12.3006,46,0,6,0.0042,0.068,0.2007,0.2319,0.0006,True,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.2847,"LINESTRING (-116.193239 43.613719, -116.193822 43.613114)"
3382,8223397388,8235235617,0,nan,footway,40.3,43.6115,-116.1881,0.0,1.0,3.095,1,0,0,0.0435,0.4074,0.1317,0.0346,0.0025,True,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0,"LINESTRING (-116.187818 43.611534, -116.188319 43.611529)"
3383,8223397388,8235235552,0,nan,footway,121.8,43.6116,-116.189,0.0193,0.1429,1.6897,2,0,1,0.0407,0.3204,0.1592,0.0362,0.0016,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.2543,"LINESTRING (-116.189674 43.611902, -116.188914 43.611531, -116.188819 43.611524, -116.188319 43.611529)"
3384,8223397397,8228573517,0,nan,footway,56.3,43.627,-116.2137,0.0031,0.75,4.8576,0,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.3679,"LINESTRING (-116.213934 43.627141, -116.213425 43.626794)"
3385,8225202738,8225202739,0,nan,footway,93.3,43.6147,-116.1947,0.0322,1.0,6.7002,26,1,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.3026,"LINESTRING (-116.195223 43.614962, -116.194274 43.614481)"
3386,8225202738,11783921696,0,nan,footway,115.9,43.6142,-116.1937,0.0203,1.0,12.3329,22,0,7,0.0022,0.0138,0.2823,0.198,0.0034,True,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,0.3187,"LINESTRING (-116.193101 43.613876, -116.194066 43.614376, -116.194111 43.6144, -116.194158 43.614423, -116.194228 43.614457, -116.194274 43.614481)"
3387,8225202741,8225202742,0,nan,footway,94.4,43.6153,-116.1959,0.1077,0.5,6.8844,12,2,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.6088,"LINESTRING (-116.196408 43.615562, -116.195446 43.615076)"
3388,8225202745,8225202771,0,nan,footway,52.5,43.617,-116.1986,0.2053,0.0,0.0,5,0,5,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,0.4339,"LINESTRING (-116.198378 43.617147, -116.198737 43.616776, -116.198741 43.616766, -116.198743 43.616757)"
3389,8225202745,8225202775,0,nan,footway,46.3,43.6166,-116.1985,0.1219,0.0,0.0,6,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,0.2309,"LINESTRING (-116.198281 43.616512, -116.198727 43.616739, -116.198738 43.616748, -116.198743 43.616757)"
3390,8225202747,8225202748,0,nan,footway,51.6,43.6145,-116.1947,0.0239,1.0,7.0504,15,0,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.2394,"LINESTRING (-116.194951 43.614589, -116.194427 43.614322)"
3391,8225202747,8235235611,0,nan,footway,116.8,43.614,-116.1938,0.1546,1.0,10.7202,33,0,6,0.0015,0.0293,0.2722,0.2089,0.0009,True,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,0.2769,"LINESTRING (-116.193239 43.613719, -116.194202 43.61421, -116.194262 43.61424, -116.194311 43.614264, -116.194379 43.614297, -116.194427 43.614322)"
3392,8225202748,8225202749,0,nan,footway,41.8,43.6147,-116.1952,0.2306,1.0,7.0133,19,0,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.3038,"LINESTRING (-116.195375 43.614806, -116.194951 43.614589)"
3393,8225202751,8225202752,0,nan,footway,28.5,43.615,-116.1957,0.2238,1.0,5.0375,17,0,7,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.3321,"LINESTRING (-116.195891 43.615069, -116.195602 43.614922)"
3394,8225202753,8225202754,0,nan,footway,46.2,43.6153,-116.1963,0.4538,1.0,23.0,7,2,6,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,8.0,0.92,0.7311,"LINESTRING (-116.196555 43.615409, -116.196086 43.615169)"
3395,8225202756,8225202757,0,nan,footway,68.7,43.6157,-116.1971,0.0382,1.0,8.7687,2,0,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.2764,"LINESTRING (-116.197475 43.615878, -116.196778 43.615522)"
3396,8225202757,8225202758,0,nan,footway,25.6,43.6159,-116.1976,0.867,1.0,8.8772,3,0,3,0.0231,0.1381,0.2654,0.1066,0.0132,True,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.5272,"LINESTRING (-116.197734 43.616011, -116.197475 43.615878)"
3397,8225202760,8225202761,0,nan,footway,34.4,43.6162,-116.1981,0.1528,1.0,7.0909,2,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,0.1948,"LINESTRING (-116.198306 43.616303, -116.197958 43.616125)"
3398,8225202762,8225202763,0,nan,footway,46.0,43.6165,-116.1987,0.37,0.0,0.0,7,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,10.0,0.92,0.3182,"LINESTRING (-116.198913 43.616601, -116.198438 43.616371)"
3399,8225202779,8225202780,0,nan,footway,36.3,43.6187,-116.1958,0.0108,1.0,6.0887,8,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,0.0484,"LINESTRING (-116.195965 43.61875, -116.195596 43.618561)"
3400,8225202781,8225202782,0,nan,footway,37.4,43.619,-116.1964,0.0109,1.0,7.5243,6,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.0855,"LINESTRING (-116.196563 43.619057, -116.196184 43.618863)"
3401,8225202787,8225202788,0,nan,footway,78.7,43.6181,-116.1951,0.0089,1.0,4.6371,7,1,4,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.2398,"LINESTRING (-116.195543 43.618306, -116.194744 43.617898)"
3402,8225202793,8225202794,0,nan,footway,43.0,43.6188,-116.1965,0.0024,1.0,6.9079,10,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,0.0,"LINESTRING (-116.19671 43.618901, -116.196273 43.618678)"
3403,8225202799,8225202801,0,nan,footway,45.2,43.6185,-116.1889,0.0,1.0,7.1113,2,1,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.2902,"LINESTRING (-116.188661 43.618457, -116.189146 43.618472, -116.189148 43.618526)"
3404,8225202799,8444326698,0,nan,footway,110.3,43.6183,-116.1894,0.0,0.8571,6.7166,1,1,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.3601,"LINESTRING (-116.189382 43.617863, -116.189379 43.617873, -116.189319 43.61791, -116.189347 43.618135, -116.189431 43.618165, -116.189456 43.618363, -116.189427 43.618362, -116.189433 43.618409, -116.189466 43.618433, -116.189471 43.618508, -116.189451 43.618535, -116.189422 43.618546, -116.189288 43.618543, -116.189275 43.618536, -116.189148 43.618526)"
3405,8225202808,8225216482,0,nan,footway,48.2,43.6196,-116.1901,0.0,1.0,0.0,1,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.0,"LINESTRING (-116.189848 43.619704, -116.190002 43.619669, -116.19005 43.61964, -116.190111 43.619623, -116.190196 43.619616, -116.190239 43.619613, -116.190273 43.619609, -116.190406 43.619567)"
3406,8225216343,8225216360,0,nan,footway,121.7,43.6193,-116.1876,0.0,1.0,8.2002,1,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.1772,"LINESTRING (-116.187904 43.61979, -116.187774 43.61957, -116.187573 43.619272, -116.187414 43.619029, -116.18732 43.618817, -116.187302 43.618788)"
3407,8225216344,8225216431,0,Officer Row,unclassified,65.8,43.6217,-116.1886,0.0,0.25,0.0,0,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,2.0,0.881,0.185,"LINESTRING (-116.188389 43.621484, -116.188431 43.621538, -116.188538 43.621657, -116.188641 43.621721, -116.18873 43.621724, -116.18883 43.621702, -116.189009 43.621629)"
3408,8225216344,8225216419,0,nan,footway,39.4,43.6215,-116.1889,0.0,0.3333,0.0,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.1578,"LINESTRING (-116.188815 43.621318, -116.188891 43.621412, -116.188959 43.621489, -116.188962 43.621529, -116.188954 43.621578, -116.189009 43.621629)"
3409,8225216344,8225216345,0,nan,footway,165.3,43.6221,-116.1898,0.0,0.2,7.9609,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.4316,"LINESTRING (-116.190799 43.622269, -116.190742 43.622268, -116.190715 43.622244, -116.190602 43.622238, -116.190434 43.62222, -116.190295 43.622192, -116.190175 43.622163, -116.189993 43.622113, -116.189799 43.622043, -116.189663 43.621987, -116.189522 43.621915, -116.189345 43.621812, -116.189212 43.621729, -116.189088 43.621702, -116.189009 43.621629)"
3410,8225216345,9529570126,0,nan,footway,48.8,43.6222,-116.1911,0.0,1.0,5.7637,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.1404,"LINESTRING (-116.191381 43.622224, -116.191308 43.622244, -116.191251 43.622228, -116.190908 43.622253, -116.190888 43.622271, -116.190799 43.622269)"
3411,8225216346,9529570126,0,nan,footway,38.5,43.6222,-116.1916,0.0,1.0,5.2887,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.1327,"LINESTRING (-116.191381 43.622224, -116.191828 43.6221)"
3412,8225216346,8225216513,0,nan,footway,42.4,43.622,-116.1921,0.0,1.0,6.7991,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.1553,"LINESTRING (-116.192242 43.621903, -116.192223 43.621935, -116.191945 43.622095, -116.191886 43.622083, -116.191828 43.6221)"
3413,8225216349,8225216452,0,East VA Hospital Loop,unclassified,53.2,43.6187,-116.1879,0.0,0.6667,8.4562,1,0,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.2891,"LINESTRING (-116.188199 43.618728, -116.187623 43.618709, -116.187541 43.618722)"
3414,8225216357,8225216420,0,East VA Hospital Loop,unclassified,125.6,43.6208,-116.1885,0.0,1.0,7.8071,0,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,5.0,0.881,0.1681,"LINESTRING (-116.188842 43.621306, -116.188755 43.621187, -116.188225 43.620269)"
3415,8225216360,13231789118,0,nan,footway,49.2,43.62,-116.188,0.0,1.0,6.1987,0,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.2002,"LINESTRING (-116.188144 43.620198, -116.187904 43.61979)"
3416,8225216361,13231789120,0,East VA Hospital Loop,unclassified,47.8,43.62,-116.1881,0.0,1.0,6.1987,0,0,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,3.0,0.881,0.2002,"LINESTRING (-116.188177 43.620187, -116.187947 43.61979)"
3417,8225216377,8225216473,0,Access Road,unclassified,41.6,43.6199,-116.1892,0.0,1.0,0.0,1,0,2,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,5.0,0.881,0.0,"LINESTRING (-116.18924 43.619753, -116.189199 43.619856, -116.189177 43.619994, -116.189195 43.620121)"
3418,8225216378,8225216379,0,nan,footway,55.9,43.6204,-116.1892,0.0,1.0,0.0,2,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.0,"LINESTRING (-116.189207 43.620626, -116.189145 43.620125)"
3419,8225216380,8444326633,0,nan,footway,39.7,43.6194,-116.1902,0.0,1.0,0.0,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.0462,"LINESTRING (-116.19037 43.619513, -116.190273 43.619441, -116.190199 43.619363, -116.190031 43.619255)"
3420,8225216380,8225216474,0,nan,footway,41.7,43.6193,-116.1898,0.0,1.0,0.0,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.0462,"LINESTRING (-116.189648 43.61948, -116.189666 43.619471, -116.189923 43.619265, -116.189969 43.619252, -116.190031 43.619255)"
3421,8225216384,8225216467,0,nan,footway,27.8,43.6197,-116.1894,0.0,1.0,0.0,1,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0,"LINESTRING (-116.189292 43.619772, -116.189362 43.619666, -116.189482 43.619566)"
3422,8225216391,8225216412,0,nan,footway,98.5,43.6211,-116.1895,0.0,1.0,0.0,3,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0,"LINESTRING (-116.189743 43.621523, -116.189729 43.621525, -116.189699 43.621515, -116.18953 43.621175, -116.189424 43.620909, -116.189429 43.620877, -116.189461 43.620848, -116.189514 43.62083, -116.189558 43.620813, -116.189608 43.620757)"
3423,8225216392,12800230207,0,nan,footway,40.3,43.6205,-116.1893,0.0,1.0,0.0,2,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.0,"LINESTRING (-116.189421 43.620644, -116.189399 43.620586, -116.189288 43.620372, -116.189279 43.620298)"
3424,8225216413,8225216420,0,nan,footway,85.1,43.6215,-116.1893,0.0,0.2,0.0,1,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.1527,"LINESTRING (-116.188842 43.621306, -116.188897 43.621283, -116.188931 43.621278, -116.188966 43.621285, -116.189475 43.621638, -116.189584 43.621691, -116.18967 43.621678)"
3425,8225216419,13231789118,0,nan,footway,135.9,43.6208,-116.1885,0.0,1.0,7.6335,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.166,"LINESTRING (-116.188144 43.620198, -116.188459 43.620733, -116.188716 43.621176, -116.188794 43.621292, -116.188815 43.621318)"
3426,8225216428,8225216429,1,nan,footway,33.2,43.6217,-116.1901,0.0,1.0,6.9294,1,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.1084,"LINESTRING (-116.190065 43.62157, -116.190113 43.621673, -116.190036 43.621684, -116.189891 43.621633, -116.189876 43.621621)"
3427,8225216429,8225216430,0,nan,footway,46.2,43.6215,-116.1903,0.0,1.0,5.8979,1,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0938,"LINESTRING (-116.190403 43.621305, -116.19041 43.621343, -116.190356 43.62149, -116.190065 43.62157)"
3428,8225216431,8225216439,0,Officer Row,unclassified,175.9,43.6208,-116.1879,0.0,1.0,7.6686,0,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,4.0,0.881,0.1664,"LINESTRING (-116.187458 43.620055, -116.187637 43.620364, -116.188025 43.620997, -116.188389 43.621484)"
3429,8225216439,8225216446,0,Officer Row,unclassified,44.4,43.6199,-116.1874,0.0,1.0,11.2968,0,0,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,1.0,0.881,0.2031,"LINESTRING (-116.187244 43.619686, -116.187458 43.620055)"
3430,8225216454,8225216455,0,nan,footway,25.8,43.6189,-116.1882,0.0,1.0,8.4562,1,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.92,0.1801,"LINESTRING (-116.188196 43.61879, -116.188193 43.618901, -116.18836 43.618894)"
3431,8225216454,8225216459,0,nan,footway,31.7,43.619,-116.1885,0.0,1.0,4.8984,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2325,"LINESTRING (-116.188721 43.618984, -116.188561 43.618976, -116.188443 43.618939, -116.18836 43.618894)"
3432,8225216459,8225216473,0,nan,footway,97.8,43.6194,-116.1889,0.0,0.5,4.8984,1,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,7.0,0.92,0.2941,"LINESTRING (-116.18924 43.619753, -116.189119 43.619712, -116.188721 43.618984)"
3433,8225216460,8444326638,0,nan,footway,37.6,43.619,-116.1897,0.0,0.3333,0.0,1,1,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,6.0,0.92,0.317,"LINESTRING (-116.189841 43.619133, -116.189492 43.618908)"
3434,8225216467,8225216470,1,nan,footway,28.1,43.6199,-116.1894,0.0,1.0,0.0,1,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0,"LINESTRING (-116.189243 43.619928, -116.189392 43.619875, -116.18935 43.619801, -116.189292 43.619772)"
3435,8225216474,8225216482,0,nan,footway,30.5,43.6196,-116.1898,0.0,1.0,0.0,1,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0,"LINESTRING (-116.189848 43.619704, -116.189769 43.61956, -116.18967 43.619505, -116.189648 43.61948)"
3436,8225216486,8444319012,0,nan,footway,40.0,43.6199,-116.1906,0.0,1.0,0.0,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.0462,"LINESTRING (-116.190728 43.62011, -116.190544 43.619776)"
3437,8225216486,8444326618,0,nan,footway,27.6,43.6198,-116.1907,0.0,0.5,0.0,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.2097,"LINESTRING (-116.190866 43.61982, -116.190802 43.619832, -116.190709 43.619831, -116.190616 43.61981, -116.190544 43.619776)"
3438,8225216496,8444326618,0,nan,footway,101.9,43.6197,-116.1915,0.0,0.0,0.0,0,0,3,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.3733,"LINESTRING (-116.190866 43.61982, -116.190937 43.619807, -116.191104 43.619768, -116.191294 43.619741, -116.191458 43.619735, -116.19171 43.61975, -116.191878 43.619772, -116.192108 43.619811)"
3439,8225216509,8444326766,0,nan,footway,52.5,43.62,-116.1941,0.0,0.0,0.0,3,1,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2709,"LINESTRING (-116.194309 43.619759, -116.193933 43.620144)"
3440,8225216509,8225216518,0,nan,footway,88.3,43.6205,-116.1937,0.0,0.0,0.0,6,2,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.2909,"LINESTRING (-116.193383 43.62079, -116.193966 43.6202, -116.193974 43.620174, -116.193933 43.620144)"
3441,8225216512,8225216547,0,nan,footway,25.5,43.6217,-116.1924,0.0,1.0,5.3717,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.1341,"LINESTRING (-116.192536 43.621647, -116.192352 43.621833)"
3442,8225216518,8225216523,0,nan,footway,75.9,43.6211,-116.1931,0.0,0.2,0.0,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,3.0,0.92,0.2014,"LINESTRING (-116.192834 43.621345, -116.193383 43.62079)"
3443,8225216519,8225216537,0,South VA Hospital Loop,unclassified,27.3,43.62,-116.194,0.0,0.0,0.0,2,1,1,,,,,,False,0.0,2.0,25.0,2.0,0.179,0.5,4.0,0.881,0.2911,"LINESTRING (-116.193805 43.620009, -116.19397 43.620014, -116.193871 43.620118)"
3444,8225216522,8225216544,0,nan,footway,29.7,43.6221,-116.1925,0.0,1.0,6.2528,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.1477,"LINESTRING (-116.192369 43.622008, -116.19239 43.622025, -116.192466 43.62207, -116.192613 43.622207)"
3445,8225216538,8225216542,0,nan,footway,31.7,43.6207,-116.191,0.0,1.0,0.0,1,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.0,"LINESTRING (-116.191121 43.620821, -116.190975 43.620557)"
3446,8225216538,8444319012,0,nan,footway,53.5,43.6203,-116.1909,0.0,1.0,0.0,2,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.0,"LINESTRING (-116.190728 43.62011, -116.190975 43.620557)"
3447,8225216541,8225216542,0,nan,footway,27.4,43.6209,-116.191,0.0,1.0,0.0,2,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.0,"LINESTRING (-116.191121 43.620821, -116.190804 43.62091)"
3448,8225216542,8225216554,0,nan,footway,38.0,43.621,-116.1912,0.0,1.0,0.0,1,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.0,"LINESTRING (-116.191297 43.621138, -116.191121 43.620821)"
3449,8225216547,8225216556,0,nan,footway,41.7,43.6218,-116.1927,0.0,1.0,5.2601,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,2.0,0.92,0.1323,"LINESTRING (-116.192548 43.621909, -116.192722 43.621738, -116.192536 43.621647)"
3450,8225216554,8225216555,0,nan,footway,33.1,43.6212,-116.1911,0.0,1.0,0.0,2,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.0,"LINESTRING (-116.190915 43.62125, -116.191297 43.621138)"
3451,8225216570,8225216571,0,nan,footway,82.1,43.628,-116.1951,0.018,1.0,5.3884,0,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.0882,"LINESTRING (-116.195101 43.627581, -116.195098 43.62832)"
3452,8225216573,8225216574,0,nan,footway,81.9,43.6271,-116.1951,0.0305,1.0,4.9723,0,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.086,"LINESTRING (-116.195104 43.626705, -116.195102 43.627442)"
3453,8225216576,8225216577,0,nan,footway,82.6,43.6262,-116.1951,0.0151,1.0,4.783,0,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.0766,"LINESTRING (-116.195107 43.625823, -116.195105 43.626566)"
3454,8225216579,8225216580,0,nan,footway,82.2,43.6253,-116.1951,0.0125,1.0,4.9034,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.0291,"LINESTRING (-116.19511 43.624932, -116.195108 43.625671)"
3455,8225216582,8225216583,0,nan,footway,82.0,43.6244,-116.1951,0.0154,1.0,4.4658,1,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,12.0,0.92,0.0753,"LINESTRING (-116.195113 43.62404, -116.195111 43.624777)"
3456,8225216585,8225216586,0,nan,footway,83.8,43.6235,-116.1951,0.0144,1.0,4.5081,0,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,11.0,0.92,0.1245,"LINESTRING (-116.195116 43.62314, -116.195114 43.623894)"
3457,8225216588,8225216589,0,nan,footway,101.9,43.6225,-116.1951,0.0302,0.5,4.6642,1,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.3016,"LINESTRING (-116.195194 43.622087, -116.195186 43.62215, -116.195165 43.622359, -116.195142 43.622623, -116.195118 43.62265, -116.195117 43.622997)"
3458,8225216589,8225216594,0,nan,footway,48.1,43.6221,-116.1949,0.0423,0.0,0.0,1,0,2,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,0.0,0.92,0.2878,"LINESTRING (-116.194646 43.622222, -116.194705 43.62222, -116.194749 43.622208, -116.194909 43.62212, -116.19499 43.6221, -116.195194 43.622087)"
3459,8225216598,8225216600,0,nan,footway,41.0,43.6233,-116.1939,0.0248,1.0,4.1343,1,0,1,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,4.0,0.92,0.0724,"LINESTRING (-116.193949 43.62351, -116.193948 43.6235, -116.193951 43.623141)"
3460,8225216600,8225216601,0,nan,footway,42.9,43.6237,-116.1939,0.0121,1.0,4.9626,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0299,"LINESTRING (-116.193933 43.623896, -116.19395 43.623531, -116.193949 43.62351)"
3461,8225216603,8225216604,0,nan,footway,40.9,43.6242,-116.1939,0.0612,1.0,4.845,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.047,"LINESTRING (-116.193945 43.624407, -116.193933 43.624039)"
3462,8225216604,8225216605,0,nan,footway,41.1,43.6246,-116.1939,0.0533,1.0,4.4092,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0358,"LINESTRING (-116.193934 43.624776, -116.193945 43.624407)"
3463,8225216606,8225216607,0,nan,footway,40.0,43.6251,-116.1939,0.0141,1.0,4.5764,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.0237,"LINESTRING (-116.193934 43.625291, -116.193934 43.625286, -116.193934 43.624931)"
3464,8225216607,8225216608,0,nan,footway,42.2,43.6255,-116.1939,0.0245,1.0,4.8609,1,0,0,,,,,,False,1.0,0.0,25.0,2.0,0.0,1.0,5.0,0.92,0.033,"LINESTRING (-116.193935 43.62567, -116.193934 43.625318, -116.193934 43.625291)"
